id;x;y
564716393;4590484.111879233;5824474.01133632
564716393;4590484.111879233;5824474.01133632
564716390;4590494.462077783;5824472.443881997
564685461;4590553.601452994;5824340.2562862905
2078662923;4590560.634879806;5824342.657008446
2078662923;4590560.634879806;5824342.657008446
564685461;4590553.601452994;5824340.2562862905
267406669;4588624.450100497;5825243.213448232
29158270;4588821.901776253;5825154.661894686
29158270;4588821.901776253;5825154.661894686
267406669;4588624.450100497;5825243.213448232
29158270;4588821.901776253;5825154.661894686
29158274;4589127.510555513;5824953.995191159
29158274;4589127.510555513;5824953.995191159
29158270;4588821.901776253;5825154.661894686
251154954;4592064.804316769;5821328.142743439
1832359685;4592063.3422417985;5821322.471934511
1832359685;4592063.3422417985;5821322.471934511
251154954;4592064.804316769;5821328.142743439
26726691;4590955.483088709;5821720.402345601
3791061901;4590938.188065785;5821730.744811605
1552566610;4595530.967012939;5820718.083598024
3186325435;4595463.900285449;5820722.721556879
3791061901;4590938.188065785;5821730.744811605
26726691;4590955.483088709;5821720.402345601
3791061901;4590938.188065785;5821730.744811605
413422657;4590807.2382243555;5821809.071427774
413422657;4590807.2382243555;5821809.071427774
3791061901;4590938.188065785;5821730.744811605
26765665;4592334.171640203;5819521.03407626
26765651;4592433.030687415;5819875.221266812
26765651;4592433.030687415;5819875.221266812
26765665;4592334.171640203;5819521.03407626
26765651;4592433.030687415;5819875.221266812
26765758;4592480.941737468;5820047.528763015
26765758;4592480.941737468;5820047.528763015
26765651;4592433.030687415;5819875.221266812
23655777;4592609.4601289565;5820016.672221416
26765658;4592565.381945482;5819837.278520119
26765658;4592565.381945482;5819837.278520119
23655777;4592609.4601289565;5820016.672221416
29018852;4592017.578633142;5820025.512862962
26822979;4592025.681287869;5819991.860476998
26822979;4592025.681287869;5819991.860476998
29018852;4592017.578633142;5820025.512862962
1362211893;4591566.938145518;5820977.447662584
3445586822;4591620.287334616;5820984.655185918
677012499;4596511.370218409;5820356.58347007
29218319;4596472.817456435;5820372.900171978
29218319;4596472.817456435;5820372.900171978
677012499;4596511.370218409;5820356.58347007
162055797;4592053.121982357;5819628.429974214
162055790;4591997.35869551;5819657.904687134
27200071;4594477.146204009;5825620.197201984
27200067;4594472.170774279;5825587.620585294
27200067;4594472.170774279;5825587.620585294
27200071;4594477.146204009;5825620.197201984
21677248;4596635.59123027;5821399.2054629
21677253;4596734.2093378585;5821607.088674478
21677253;4596734.2093378585;5821607.088674478
21677248;4596635.59123027;5821399.2054629
1267954718;4593010.4441668205;5822333.3505755495
817754406;4593018.36860094;5822337.552629727
3352479242;4595790.767982395;5820731.455414503
29215057;4595839.575192478;5820651.997789803
29215057;4595839.575192478;5820651.997789803
3352479242;4595790.767982395;5820731.455414503
4279705570;4592395.734809343;5824674.493261578
3792025626;4592370.175286738;5824647.397014725
2264199819;4594381.199106278;5821324.011065891
25664779;4594509.856789396;5821339.212194623
2264199819;4594381.199106278;5821324.011065891
21487242;4594377.06661461;5821356.6678957995
21487242;4594377.06661461;5821356.6678957995
2264199819;4594381.199106278;5821324.011065891
4284939148;4592935.577759912;5822373.6937948335
3856100143;4592941.016204231;5822489.659059462
26703855;4591158.270571115;5821683.508029416
3491216261;4591187.413149402;5821872.52831335
26874632;4591495.2641101945;5820379.285892539
26704107;4591718.921646007;5820349.2694817055
26704107;4591718.921646007;5820349.2694817055
26874632;4591495.2641101945;5820379.285892539
21677327;4591215.7793916995;5821884.943780865
26991882;4591378.490532248;5821891.046237565
26991882;4591378.490532248;5821891.046237565
21677327;4591215.7793916995;5821884.943780865
3830167393;4592808.319823536;5819699.348816772
26823001;4592707.650102623;5819501.485950501
26823001;4592707.650102623;5819501.485950501
3830167393;4592808.319823536;5819699.348816772
26756282;4592029.292959793;5823818.21499914
26750485;4592150.285569479;5823768.229659942
26750485;4592150.285569479;5823768.229659942
26756282;4592029.292959793;5823818.21499914
26874397;4591730.834660739;5820347.789261172
3252485323;4591856.840122593;5820332.171275623
3252485323;4591856.840122593;5820332.171275623
26874397;4591730.834660739;5820347.789261172
26704107;4591718.921646007;5820349.2694817055
26874397;4591730.834660739;5820347.789261172
26874397;4591730.834660739;5820347.789261172
26704107;4591718.921646007;5820349.2694817055
2570258268;4593642.767650019;5822918.259210094
451865883;4593653.556631481;5822900.366359373
451865883;4593653.556631481;5822900.366359373
2570258268;4593642.767650019;5822918.259210094
29219437;4596367.632694092;5821226.752101399
21487224;4596364.132985034;5821205.111103711
27011311;4590936.434581169;5820909.659761304
27011308;4590938.106641191;5820894.564018691
27011308;4590938.106641191;5820894.564018691
27011311;4590936.434581169;5820909.659761304
272365924;4592630.256505649;5821373.977897245
270964307;4592900.612429744;5821355.629178798
270964307;4592900.612429744;5821355.629178798
272365924;4592630.256505649;5821373.977897245
26755251;4591775.653514988;5824096.905429947
26755249;4591918.918740349;5824149.1576080555
26755249;4591918.918740349;5824149.1576080555
26755251;4591775.653514988;5824096.905429947
1491865195;4596201.696314988;5820873.273851323
1491865194;4596201.941358985;5820873.245265269
1491865194;4596201.941358985;5820873.245265269
1491865195;4596201.696314988;5820873.273851323
1491865194;4596201.941358985;5820873.245265269
21487230;4596315.680528555;5820867.708434901
3780157064;4593125.903508933;5823831.713949155
26749608;4593097.07525888;5823862.655612999
3780157063;4593122.133591038;5823815.457819501
269570993;4593166.936880613;5823781.046661161
21487230;4596315.680528555;5820867.708434901
1491865194;4596201.941358985;5820873.245265269
29058749;4592672.579950127;5826045.196185438
28255855;4592694.886540946;5825871.707676701
607756409;4593401.3357624505;5823543.020824792
3780157057;4593410.308826557;5823532.684219545
3780157057;4593410.308826557;5823532.684219545
607756409;4593401.3357624505;5823543.020824792
3780157062;4593332.505340171;5823606.45820274
26748289;4593367.354028746;5823573.885006446
26748289;4593367.354028746;5823573.885006446
3780157062;4593332.505340171;5823606.45820274
3780157057;4593410.308826557;5823532.684219545
29025741;4593481.382963878;5823447.095448163
29025741;4593481.382963878;5823447.095448163
3780157057;4593410.308826557;5823532.684219545
3780157068;4593030.520909852;5823907.106272711
26749240;4593073.205487095;5823863.393076355
2421613962;4595573.517599387;5821099.129218047
21487285;4595530.309058769;5821039.793203691
3918673918;4594262.873121957;5822349.185159742
4603453593;4594262.76857234;5822350.385302108
3781110313;4594292.340247527;5822116.823676559
51965353;4594288.487357164;5822163.232804962
26703653;4591862.440038361;5820459.613057356
26704113;4591958.130169592;5820469.487342688
26704113;4591958.130169592;5820469.487342688
1660818622;4591934.315836991;5820475.830694453
2302455925;4595387.5334340595;5820842.37523713
1475313873;4595405.618122195;5820863.330722676
1475313873;4595405.618122195;5820863.330722676
1245063415;4595496.21455355;5820967.823193104
28794539;4596408.93228767;5820853.122474894
612413639;4596381.41688096;5820784.225083948
24985997;4594169.790409937;5824946.577309937
24985998;4594225.668789013;5825007.915871783
28794519;4595985.151057713;5820833.789148964
3352479290;4595937.105927532;5820893.346671182
196725581;4596376.145439472;5821199.9485894125
29271266;4596709.0269219335;5821023.4283126015
3925729382;4593130.153090669;5825736.444756283
388992127;4593147.053713093;5825734.606847077
28300202;4593254.58912609;5825755.365204523
28300234;4593281.7594741015;5825720.141031158
24986079;4594077.492799969;5825014.517322073
277053956;4593974.96409301;5824876.749610066
277053956;4593974.96409301;5824876.749610066
24986079;4594077.492799969;5825014.517322073
277053956;4593974.96409301;5824876.749610066
3241909394;4593964.154544071;5824864.030870254
3241909394;4593964.154544071;5824864.030870254
277053956;4593974.96409301;5824876.749610066
28300381;4592969.649413647;5825787.635769156
29058747;4592795.703399007;5825781.909169416
29058747;4592795.703399007;5825781.909169416
1234453474;4592777.455029835;5825779.348256314
3925729384;4593057.383473427;5825744.3888816
3925729382;4593130.153090669;5825736.444756283
1803835379;4594237.65172396;5822949.365057297
4410169855;4594297.983832067;5822959.66426427
4410169855;4594297.983832067;5822959.66426427
1803835379;4594237.65172396;5822949.365057297
3352479290;4595937.105927532;5820893.346671182
28794519;4595985.151057713;5820833.789148964
5146173176;4591262.763024507;5822393.952197627
3797106123;4591261.4541266775;5822362.160398454
2322875828;4593916.868390359;5824796.337413855
1882917427;4593943.4677497;5824832.077413537
1882917427;4593943.4677497;5824832.077413537
2322875828;4593916.868390359;5824796.337413855
560153852;4596902.132721406;5820432.489476276
29276214;4596970.615332504;5820388.850760073
35342587;4592373.533180483;5824172.48021509
26750467;4592444.95099184;5824058.588737089
26750467;4592444.95099184;5824058.588737089
35342587;4592373.533180483;5824172.48021509
26750467;4592444.95099184;5824058.588737089
26750472;4592493.918533317;5823973.259297078
26750472;4592493.918533317;5823973.259297078
26750467;4592444.95099184;5824058.588737089
2937297149;4592314.161363832;5824161.565724732
26750476;4592443.939839068;5823942.785484632
26750476;4592443.939839068;5823942.785484632
2937297149;4592314.161363832;5824161.565724732
892675617;4593035.008955887;5822376.504033006
2089428372;4593019.82638877;5822368.413060315
270718978;4595872.035839913;5822051.260140667
1831965425;4595908.213639302;5822088.578241013
770231095;4591831.3214947665;5821094.969284806
3803522121;4591890.891489808;5821150.6153881615
4308915673;4592599.188916957;5823394.9912326895
3506125679;4592632.210644263;5823425.468643676
3506125679;4592632.210644263;5823425.468643676
4308915673;4592599.188916957;5823394.9912326895
29276214;4596970.615332504;5820388.850760073
560153852;4596902.132721406;5820432.489476276
270719334;4595859.563327738;5822066.889233981
270727260;4595821.52501272;5822025.0381555855
29276213;4597083.924818397;5820403.960136075
29276209;4597112.884428699;5820465.755156513
4457861305;4594893.66487839;5821349.475184813
29207430;4594899.504333265;5821311.954052663
29207430;4594899.504333265;5821311.954052663
4457861305;4594893.66487839;5821349.475184813
4457861306;4594892.643451066;5821357.692409187
4457861305;4594893.66487839;5821349.475184813
4457861305;4594893.66487839;5821349.475184813
4457861306;4594892.643451066;5821357.692409187
29276209;4597112.884428699;5820465.755156513
29276213;4597083.924818397;5820403.960136075
611862495;4596045.657166614;5820782.668633806
28794519;4595985.151057713;5820833.789148964
28794519;4595985.151057713;5820833.789148964
611862495;4596045.657166614;5820782.668633806
26750638;4592790.126291252;5824152.192566347
26750695;4592831.144340046;5824194.043054254
26750695;4592831.144340046;5824194.043054254
26750638;4592790.126291252;5824152.192566347
5054469383;4593602.010220036;5821318.757649833
1447899974;4593574.458999016;5821409.260917148
4197340089;4591745.396528935;5822120.872941478
1131171633;4591699.005552895;5822126.3494572975
3803522121;4591890.891489808;5821150.6153881615
1437259263;4591909.70687542;5821164.080197936
1437259263;4591909.70687542;5821164.080197936
1686001621;4591993.607269977;5821225.0479322225
282745497;4591852.990381134;5821141.000550077
770231101;4591819.47378492;5821104.2976878015
677136755;4596280.315635439;5821648.010069269
3189626128;4596270.877009995;5821663.241385194
539782072;4596367.775318045;5821394.657549418
29219463;4596370.383222338;5821320.363685114
29219463;4596370.383222338;5821320.363685114
3184062385;4596369.5760544315;5821280.932328925
28795323;4596307.023403486;5821601.928433219
3189623624;4596291.914097299;5821627.567277748
262818920;4596271.508279335;5821642.160206121
29215077;4596346.246067516;5821487.780826069
29215077;4596346.246067516;5821487.780826069
539782072;4596367.775318045;5821394.657549418
3183806168;4596373.308385786;5821418.553634794
21677254;4596371.296360406;5821429.3669827515
311264847;4595302.023008864;5822084.691295534
735132788;4595316.153887018;5822154.0680257855
694599242;4596104.0406294735;5820878.037652542
1491865195;4596201.696314988;5820873.273851323
588181303;4595260.001080279;5822097.0203018375
588181295;4595247.807896686;5822093.143479847
452948576;4595022.735606046;5821359.399438489
29207427;4594970.930852943;5821351.360839595
29207427;4594970.930852943;5821351.360839595
452948576;4595022.735606046;5821359.399438489
3097317200;4595030.629226682;5821295.125731181
452948576;4595022.735606046;5821359.399438489
452948576;4595022.735606046;5821359.399438489
3097317200;4595030.629226682;5821295.125731181
588181295;4595247.807896686;5822093.143479847
98968124;4595236.212358995;5822092.751206865
1491865195;4596201.696314988;5820873.273851323
694599242;4596104.0406294735;5820878.037652542
30206153;4594188.279556621;5824909.944270978
1216609290;4594208.871531631;5824892.408172628
30206155;4594198.702661395;5824918.025560484
24985997;4594169.790409937;5824946.577309937
1837885781;4594827.878857575;5823715.02819763
3241909376;4594690.522959283;5823992.630392698
734842895;4594274.040434505;5824832.786311485
1216609275;4594218.285477731;5824900.392172663
498816107;4594279.702449892;5824795.6284080185
320441343;4594293.131099809;5824769.906967499
3253177076;4594260.012423255;5822363.789731971
612438356;4594372.6045942595;5822331.884207861
612438356;4594372.6045942595;5822331.884207861
26871463;4594329.678739914;5822354.744758383
30736705;4592961.124204488;5823994.113284794
26725947;4592950.445107666;5824003.249541422
26749228;4593699.673471893;5823531.252761904
29025741;4593481.382963878;5823447.095448163
4323547762;4591611.361177813;5821100.405008453
770231084;4591660.957693451;5821067.082277345
29039356;4593663.3385913065;5822616.211580628
708867121;4593625.205790464;5822611.653887865
708867121;4593625.205790464;5822611.653887865
29039356;4593663.3385913065;5822616.211580628
28253191;4592430.526926959;5825826.7715167105
29187933;4592376.828664561;5825997.308726187
29187933;4592376.828664561;5825997.308726187
28253191;4592430.526926959;5825826.7715167105
29187933;4592376.828664561;5825997.308726187
29187934;4592346.85903967;5826148.992902724
29187934;4592346.85903967;5826148.992902724
29187933;4592376.828664561;5825997.308726187
29187933;4592376.828664561;5825997.308726187
29187936;4592664.913342213;5826019.082426111
29187936;4592664.913342213;5826019.082426111
29187933;4592376.828664561;5825997.308726187
28253034;4592279.348877531;5825403.903628496
28253035;4592255.047574484;5825428.679605534
28253035;4592255.047574484;5825428.679605534
28253034;4592279.348877531;5825403.903628496
29187931;4592142.919643433;5825634.817401302
278789968;4592251.359273401;5825540.175794645
278789968;4592251.359273401;5825540.175794645
29187931;4592142.919643433;5825634.817401302
278789968;4592251.359273401;5825540.175794645
623999395;4592295.148672836;5825501.174420296
623999395;4592295.148672836;5825501.174420296
278789968;4592251.359273401;5825540.175794645
27177963;4591442.932893197;5826145.259113868
35233713;4591507.448400612;5826089.1737773
35233713;4591507.448400612;5826089.1737773
27177963;4591442.932893197;5826145.259113868
28255117;4591969.646113376;5826149.883596276
2951743165;4591985.2250999715;5826154.372680212
29187944;4592114.762419462;5826174.684803899
29187943;4592216.937923544;5826199.827735663
29187943;4592216.937923544;5826199.827735663
29187944;4592114.762419462;5826174.684803899
29187934;4592346.85903967;5826148.992902724
29187940;4592132.642832153;5826068.052669085
29187940;4592132.642832153;5826068.052669085
29187934;4592346.85903967;5826148.992902724
29187940;4592132.642832153;5826068.052669085
27177958;4591740.67204987;5825887.104421365
27177958;4591740.67204987;5825887.104421365
29187940;4592132.642832153;5826068.052669085
28255110;4592073.777062193;5826315.644373538
29187942;4592109.572364957;5826191.662052734
29187942;4592109.572364957;5826191.662052734
28255110;4592073.777062193;5826315.644373538
29187942;4592109.572364957;5826191.662052734
29187944;4592114.762419462;5826174.684803899
29187944;4592114.762419462;5826174.684803899
29187942;4592109.572364957;5826191.662052734
29187944;4592114.762419462;5826174.684803899
29187940;4592132.642832153;5826068.052669085
29187940;4592132.642832153;5826068.052669085
29187944;4592114.762419462;5826174.684803899
29187936;4592664.913342213;5826019.082426111
29187937;4592673.772626468;5825869.304375494
29187937;4592673.772626468;5825869.304375494
29187936;4592664.913342213;5826019.082426111
262485064;4596000.505605247;5820470.925244722
269476782;4596062.950171714;5820417.1156460885
269476782;4596062.950171714;5820417.1156460885
262485064;4596000.505605247;5820470.925244722
998756450;4595701.58001969;5823684.877110856
21385796;4595556.693744261;5823443.285634466
21385796;4595556.693744261;5823443.285634466
998756450;4595701.58001969;5823684.877110856
28253205;4592710.215480969;5825873.656455337
29058746;4592782.490930269;5825880.546645468
29058746;4592782.490930269;5825880.546645468
28253205;4592710.215480969;5825873.656455337
28300448;4593221.013213647;5825795.665742606
28300445;4593231.6611749455;5825804.027551927
28300445;4593231.6611749455;5825804.027551927
28300448;4593221.013213647;5825795.665742606
28300445;4593231.6611749455;5825804.027551927
1964486228;4593280.579600491;5825884.969292688
1964486228;4593280.579600491;5825884.969292688
28300445;4593231.6611749455;5825804.027551927
28300261;4593495.036575543;5825728.7061475795
29189239;4593488.023203353;5826191.156802023
29189239;4593488.023203353;5826191.156802023
28300261;4593495.036575543;5825728.7061475795
614580911;4595002.663533172;5825542.841732598
614580905;4594864.17281916;5825555.228091299
614580899;4594863.345104291;5825545.772841433
614580913;4595001.869433784;5825533.765562956
1803835422;4594045.150743082;5823006.75406175
51414522;4594098.263370812;5823043.738096086
51414522;4594098.263370812;5823043.738096086
1803835422;4594045.150743082;5823006.75406175
29192285;4594413.66837478;5822163.92823831
29192286;4594430.062776802;5822058.6437397
29192286;4594430.062776802;5822058.6437397
29192285;4594413.66837478;5822163.92823831
1210473765;4594625.490483425;5822069.525209975
27412072;4594590.211219591;5822071.003716386
27412072;4594590.211219591;5822071.003716386
1210473765;4594625.490483425;5822069.525209975
3023833674;4596377.847404066;5822332.190438509
2999045396;4596408.740202923;5822313.451985299
29962151;4590360.596249232;5822010.922872506
1929624605;4590356.470468779;5822024.070183693
1929624605;4590356.470468779;5822024.070183693
1807917065;4590349.223870651;5822011.314312736
1929624605;4590356.470468779;5822024.070183693
1929624603;4590329.215973389;5822024.580779985
267981044;4590299.574047027;5822036.757120878
26736346;4590199.679004349;5822078.394710601
26736346;4590199.679004349;5822078.394710601
267981044;4590299.574047027;5822036.757120878
1807917065;4590349.223870651;5822011.314312736
267980710;4590343.611111439;5821919.482148559
2530998018;4595093.839084028;5822116.134025177
29192124;4595100.9348939415;5822090.892781748
26871578;4594915.20446015;5822468.766450777
26871579;4594878.028035531;5822496.14150627
26871579;4594878.028035531;5822496.14150627
26871578;4594915.20446015;5822468.766450777
25954551;4595050.190598413;5822510.65300208
25954543;4595211.564442575;5822432.583846136
25954543;4595211.564442575;5822432.583846136
25954547;4595369.552142344;5822364.126912221
3837028179;4595346.618812304;5822244.410757685
4849563735;4595024.5304933395;5822404.465606988
29192133;4594970.397662847;5822539.215778764
29192131;4594973.301269277;5822666.834462552
29192128;4595017.560099939;5822671.543725771
25954552;4595065.660935248;5822515.628121311
1663909297;4595239.879474056;5822689.09406306
311718989;4595216.647022168;5822758.367961072
1668717174;4594963.664438723;5822102.546018382
258485805;4595048.696323941;5822047.859657874
258485805;4595048.696323941;5822047.859657874
30731510;4595138.356342753;5821984.649070121
4457861306;4594892.643451066;5821357.692409187
3602294175;4594888.268657767;5821396.377265131
3602294175;4594888.268657767;5821396.377265131
4457861306;4594892.643451066;5821357.692409187
1807917065;4590349.223870651;5822011.314312736
29962151;4590360.596249232;5822010.922872506
1988628862;4593519.447468555;5821880.354191175
21487159;4593533.224252998;5821884.234609204
21487159;4593533.224252998;5821884.234609204
1988628862;4593519.447468555;5821880.354191175
1988628861;4593455.057874265;5821842.43849946
1988628862;4593519.447468555;5821880.354191175
1988628862;4593519.447468555;5821880.354191175
1988628861;4593455.057874265;5821842.43849946
538718617;4594701.627520917;5821650.2189340275
247601437;4594840.396387659;5821692.628355652
29192953;4594775.74755639;5821766.813358815
29192960;4594589.524028573;5821682.260410711
27412113;4594561.151370604;5821905.99272986
26701262;4594405.181659809;5821898.478435106
26701262;4594405.181659809;5821898.478435106
27412113;4594561.151370604;5821905.99272986
26701262;4594405.181659809;5821898.478435106
1769589042;4594316.227434976;5821865.109440153
1769589042;4594316.227434976;5821865.109440153
26701262;4594405.181659809;5821898.478435106
29192965;4594946.997363052;5821602.259311285
1208647794;4594874.33267614;5821650.174341728
1208647794;4594874.33267614;5821650.174341728
29192965;4594946.997363052;5821602.259311285
1837885867;4595195.684113974;5823893.803448152
29122325;4595232.813267478;5823818.855591245
29122325;4595232.813267478;5823818.855591245
1837885867;4595195.684113974;5823893.803448152
29122325;4595232.813267478;5823818.855591245
26753236;4595266.51059094;5823750.119218273
26753236;4595266.51059094;5823750.119218273
29122325;4595232.813267478;5823818.855591245
26753236;4595266.51059094;5823750.119218273
26753650;4595300.985927157;5823678.069978027
26753650;4595300.985927157;5823678.069978027
26753236;4595266.51059094;5823750.119218273
26753650;4595300.985927157;5823678.069978027
26753646;4595338.5138639035;5823599.880311712
26753646;4595338.5138639035;5823599.880311712
26753650;4595300.985927157;5823678.069978027
26753788;4595045.870310619;5824203.300874665
29122126;4595098.521209945;5824094.525233684
29122126;4595098.521209945;5824094.525233684
26753788;4595045.870310619;5824203.300874665
3801122306;4590372.168565213;5823082.062657583
1932251257;4590315.65452132;5823042.986806081
3801122320;4592136.235375185;5823428.68368836
3801122322;4592033.372754918;5823493.357862449
3801122322;4592033.372754918;5823493.357862449
3801122320;4592136.235375185;5823428.68368836
538406856;4591698.5083781425;5823399.1006146
387513701;4591241.962260332;5823291.935889884
387513701;4591241.962260332;5823291.935889884
538406856;4591698.5083781425;5823399.1006146
3801122321;4591877.640673278;5823467.549910384
538406857;4591864.319459949;5823458.740462027
538406857;4591864.319459949;5823458.740462027
3801122321;4591877.640673278;5823467.549910384
3801122317;4591157.348502944;5823278.473251842
682328112;4591143.625979906;5823278.37380996
682328112;4591143.625979906;5823278.37380996
3801122317;4591157.348502944;5823278.473251842
538406857;4591864.319459949;5823458.740462027
1964624241;4591729.521824507;5823406.6156813465
1964624241;4591729.521824507;5823406.6156813465
538406857;4591864.319459949;5823458.740462027
3801122312;4590742.2677717935;5823202.82615842
3368747651;4590718.871695303;5823197.651218124
3368747651;4590718.871695303;5823197.651218124
3801122312;4590742.2677717935;5823202.82615842
3801122308;4590429.680062998;5823115.959512546
3801122307;4590397.896150937;5823098.509901678
3801122309;4590500.8796673715;5823147.750124908
1941457117;4590483.07667124;5823140.342159076
1941457117;4590483.07667124;5823140.342159076
3801122309;4590500.8796673715;5823147.750124908
3368747651;4590718.871695303;5823197.651218124
3801122310;4590536.070760558;5823157.093362286
3801122310;4590536.070760558;5823157.093362286
3368747651;4590718.871695303;5823197.651218124
3801122322;4592033.372754918;5823493.357862449
682328071;4591992.406714257;5823493.612567182
682328071;4591992.406714257;5823493.612567182
3801122322;4592033.372754918;5823493.357862449
682328071;4591992.406714257;5823493.612567182
3801122321;4591877.640673278;5823467.549910384
3801122321;4591877.640673278;5823467.549910384
682328071;4591992.406714257;5823493.612567182
3801122307;4590397.896150937;5823098.509901678
3801122306;4590372.168565213;5823082.062657583
3801122310;4590536.070760558;5823157.093362286
3801122309;4590500.8796673715;5823147.750124908
3801122309;4590500.8796673715;5823147.750124908
3801122310;4590536.070760558;5823157.093362286
51414522;4594098.263370812;5823043.738096086
559981516;4593864.430429558;5823388.077791247
559981516;4593864.430429558;5823388.077791247
51414522;4594098.263370812;5823043.738096086
29194699;4595411.348471685;5821176.805015406
4954135635;4595378.551071679;5821147.738076959
4954135635;4595378.551071679;5821147.738076959
29194699;4595411.348471685;5821176.805015406
29192965;4594946.997363052;5821602.259311285
160493817;4594950.8201522725;5821604.715400644
160493817;4594950.8201522725;5821604.715400644
29192965;4594946.997363052;5821602.259311285
29194695;4595416.217851319;5820977.519438188
29194689;4595315.422835163;5821093.660040243
29194689;4595315.422835163;5821093.660040243
29194695;4595416.217851319;5820977.519438188
29194693;4595328.410738865;5820890.514008908
540626651;4595362.752666736;5820923.027821773
540626651;4595362.752666736;5820923.027821773
29194693;4595328.410738865;5820890.514008908
540626651;4595362.752666736;5820923.027821773
29194695;4595416.217851319;5820977.519438188
29194695;4595416.217851319;5820977.519438188
540626651;4595362.752666736;5820923.027821773
29194695;4595416.217851319;5820977.519438188
1841353930;4595443.308827673;5821002.902430757
1841353930;4595443.308827673;5821002.902430757
29194695;4595416.217851319;5820977.519438188
1841353930;4595443.308827673;5821002.902430757
540636326;4595508.943847679;5821064.945159682
540636326;4595508.943847679;5821064.945159682
1841353930;4595443.308827673;5821002.902430757
29194689;4595315.422835163;5821093.660040243
29194691;4595232.961671917;5821042.2683923775
29194691;4595232.961671917;5821042.2683923775
29194689;4595315.422835163;5821093.660040243
262468768;4595861.973028194;5821527.687876244
21582728;4595820.658010354;5821472.949829
26753059;4595654.046421406;5823288.313817329
1531122127;4595857.622358609;5823634.086249505
1531122127;4595857.622358609;5823634.086249505
26753059;4595654.046421406;5823288.313817329
29122322;4595180.613437435;5823708.845043863
29122323;4595215.0757503165;5823636.015801407
29122323;4595215.0757503165;5823636.015801407
29122322;4595180.613437435;5823708.845043863
28795327;4595253.318258275;5823558.718767365
29122331;4595336.857509127;5823384.671961574
29122331;4595336.857509127;5823384.671961574
28795327;4595253.318258275;5823558.718767365
26753063;4595762.51348836;5823220.706886216
26753059;4595654.046421406;5823288.313817329
26753059;4595654.046421406;5823288.313817329
26753063;4595762.51348836;5823220.706886216
26753059;4595654.046421406;5823288.313817329
21385796;4595556.693744261;5823443.285634466
21385796;4595556.693744261;5823443.285634466
26753059;4595654.046421406;5823288.313817329
2548559621;4593353.49161726;5822536.467900875
2548559620;4593323.1534747;5822520.751981001
2548559620;4593323.1534747;5822520.751981001
2532286391;4593155.7072113;5822433.026680955
538717882;4594840.433720214;5821623.660940542
1208647794;4594874.33267614;5821650.174341728
25664680;4594358.016640982;5821528.2868878115
25664673;4594484.697498172;5821552.064906888
25664673;4594484.697498172;5821552.064906888
3378459474;4594507.7435325505;5821568.604613358
160493811;4594872.048080357;5821657.354198056
247601437;4594840.396387659;5821692.628355652
735132788;4595316.153887018;5822154.0680257855
735132786;4595276.703054943;5822101.563610484
735132786;4595276.703054943;5822101.563610484
735132788;4595316.153887018;5822154.0680257855
3937802460;4595524.097074374;5823385.280034409
1580746702;4595451.99213161;5823250.412336537
1580746702;4595451.99213161;5823250.412336537
3937802460;4595524.097074374;5823385.280034409
21487224;4596364.132985034;5821205.111103711
196725581;4596376.145439472;5821199.9485894125
26755580;4592471.472244112;5824737.254290134
2281961672;4592566.5870687915;5824839.151957203
2281961672;4592566.5870687915;5824839.151957203
26755591;4592653.352249416;5824931.7105657905
26755591;4592653.352249416;5824931.7105657905
3792025645;4592817.1093614325;5825106.785412823
26749712;4593070.652049204;5824451.039009974
270967331;4593050.353180235;5824394.697791279
3793333307;4591756.073595488;5823009.728873389
26724493;4591749.280357507;5823015.812713164
28252568;4592240.702685237;5824638.100216472
28252324;4592395.302088288;5824811.8077885555
28252324;4592395.302088288;5824811.8077885555
28252568;4592240.702685237;5824638.100216472
28252324;4592395.302088288;5824811.8077885555
30411612;4592463.150091958;5824746.758844983
30411612;4592463.150091958;5824746.758844983
28252324;4592395.302088288;5824811.8077885555
415402564;4590460.216940338;5822395.948737305
415402565;4590458.71808551;5822384.467490941
250582979;4592230.684040511;5824626.724936633
28252568;4592240.702685237;5824638.100216472
415402565;4590458.71808551;5822384.467490941
415402564;4590460.216940338;5822395.948737305
28252568;4592240.702685237;5824638.100216472
250582979;4592230.684040511;5824626.724936633
27177983;4591687.815363397;5824925.648777474
27197252;4591712.669806271;5824901.737456936
27197252;4591712.669806271;5824901.737456936
27177983;4591687.815363397;5824925.648777474
21534656;4591793.417484525;5825019.256813716
26726188;4591819.546465342;5824998.6646759845
27177927;4591829.057345618;5825006.367518793
27177925;4591804.517628893;5825028.325110613
28252568;4592240.702685237;5824638.100216472
28252361;4592060.195219386;5824799.508665138
28252361;4592060.195219386;5824799.508665138
28252355;4591947.050274571;5824896.938204245
28252355;4591947.050274571;5824896.938204245
2494615961;4591856.863892174;5824979.551448009
24986141;4594159.637496548;5824935.384571782
30206153;4594188.279556621;5824909.944270978
29189239;4593488.023203353;5826191.156802023
29189243;4593574.258721415;5826196.388678653
29189243;4593574.258721415;5826196.388678653
29189239;4593488.023203353;5826191.156802023
29189243;4593574.258721415;5826196.388678653
29189245;4593597.582990627;5826196.634229864
29189245;4593597.582990627;5826196.634229864
29189243;4593574.258721415;5826196.388678653
29189245;4593597.582990627;5826196.634229864
29189246;4593701.664123569;5826153.065892124
29189246;4593701.664123569;5826153.065892124
29189245;4593597.582990627;5826196.634229864
26752897;4594467.478648945;5824412.997616265
