id,acc
135202,1
46848,2
46847,1
34866,1
33534,1
150834,1
149842,1
111242,1
10892,3
6902,1
19228,1
10894,1
58836,1
86064,1
62093,1
135216,1
19236,2
112558,1
113887,1
113885,1
19234,1
113883,1
9193,1
148530,2
148531,1
98034,1
6919,1
71806,1
58847,1
33528,1
33526,1
57519,3
58849,1
19203,1
86082,1
19204,1
112542,1
137888,1
69502,1
83808,3
148541,2
98069,1
83804,1
111219,2
83811,2
100559,1
10876,1
83813,1
83812,1
34840,1
58851,1
49090,3
135233,1
49098,2
71816,1
6926,1
33515,3
137890,1
49096,1
86073,1
135237,1
136567,1
148551,1
99386,1
99388,1
83800,1
148549,1
124514,1
148544,2
58862,1
148547,1
34838,1
100568,1
46800,1
46801,1
95812,1
37097,1
69520,1
95814,1
71841,2
141094,2
21504,4
46802,3
83828,2
21503,1
149802,1
82502,2
141088,1
83831,1
83830,2
111285,1
56218,1
10850,1
153085,2
70523,1
86095,1
37088,1
6960,1
37089,1
5631,1
58880,1
124585,1
21515,1
83821,1
83824,1
123245,2
123244,1
95834,1
153099,1
95830,1
37079,1
123239,1
123234,1
58895,1
149823,1
5632,2
111263,1
111264,1
5634,1
111262,1
5635,1
95826,1
111260,2
5637,3
10831,1
34801,1
153087,2
95824,1
5652,1
71872,1
71870,1
22820,1
149836,1
83843,1
82514,1
10847,4
98093,1
6978,2
95818,1
45599,3
64672,3
4331,1
5663,1
6995,3
45598,4
3001,1
87319,2
32287,2
77995,1
77996,3
77997,1
77998,3
44260,1
88642,1
87312,1
159265,2
90950,1
4342,1
74007,2
62024,2
64686,1
3010,1
15717,1
89967,1
44252,2
159256,1
15715,1
159254,2
64694,1
4351,1
44243,2
44242,1
147290,2
50054,1
50057,3
86007,1
88667,1
5677,1
87332,1
74029,1
4365,1
44233,2
19296,1
51391,1
99300,1
33589,1
33588,3
87328,2
76674,1
33585,1
33583,1
33584,1
88656,2
159275,1
106702,1
106701,2
45560,1
89982,1
44224,1
20253,1
104103,1
129403,1
148563,1
98006,1
74031,2
33576,1
33572,1
4367,2
46880,1
86026,2
105427,1
86025,2
86023,1
88683,1
106759,2
159205,2
19278,1
104111,1
21593,1
33560,1
44218,1
19270,1
75371,1
58800,1
147236,1
34893,1
88679,1
86015,1
105437,1
88677,1
136594,2
46870,1
106767,1
90989,1
136596,1
88673,1
104109,1
159238,1
62074,1
19242,1
160224,1
19241,1
19240,1
20237,1
58810,3
58819,2
86030,3
159228,1
3073,1
46858,1
33546,1
33544,1
33541,2
87368,1
86036,1
135283,1
62083,1
52609,1
104022,1
53938,1
132975,2
104023,2
38300,1
155612,1
117337,1
156945,1
26312,1
130315,1
41957,5
117344,1
143620,1
28971,1
13004,1
53942,1
52617,1
53948,1
77916,2
68196,3
106692,1
156930,1
130321,4
13010,1
155601,1
119988,1
117328,5
119989,2
3098,1
156939,1
3097,1
155607,1
3095,1
155609,1
119991,1
117336,2
116005,1
120979,1
13015,4
13016,2
53955,1
53958,1
119990,2
14348,3
120978,1
14349,1
154303,1
155634,1
65943,1
64611,1
65945,1
130337,1
64613,1
65947,3
93176,1
118650,1
52631,1
119987,1
89913,1
16974,1
105325,1
142317,1
77918,1
14321,1
155624,1
16980,1
28966,2
130347,3
117307,3
26304,1
155628,1
65955,2
28969,1
41917,1
118644,3
143655,1
117311,2
41919,1
44194,1
77923,1
14322,1
105337,1
77924,4
14329,1
64630,2
131602,1
28931,1
28937,1
160162,1
93197,1
132937,2
41907,1
90917,4
53983,1
159180,1
41908,2
77954,1
77955,1
89931,4
16953,1
90913,2
16957,1
52658,1
16956,1
129352,1
128023,1
64641,1
128025,1
64640,1
27612,1
64644,1
64648,1
28945,1
41900,2
128020,1
77940,4
77941,1
76611,1
15633,1
128019,3
14300,2
16963,2
76615,1
90900,1
50008,1
104043,1
9201,1
104041,1
104042,1
28917,1
105373,1
104045,8
128017,2
28910,1
75301,1
16938,1
77976,1
77977,2
105383,1
9211,7
132963,1
129337,1
131637,1
28922,1
116019,1
104051,1
156919,1
52686,1
50024,2
50026,1
16943,2
50028,2
104049,1
16940,2
45480,1
16945,2
130396,1
128076,2
153034,7
38384,2
155696,1
9227,1
69447,1
56130,1
113819,1
10809,1
13081,1
142383,1
38380,1
101825,3
10810,1
101827,1
10812,1
10815,1
101829,2
10816,2
142379,1
83750,1
68111,2
69441,6
49032,1
101822,1
38371,1
95723,1
129398,1
38375,1
128069,1
37046,1
113808,1
57473,1
113807,2
128060,5
142392,1
128061,3
142391,1
142385,1
142384,2
142386,1
10826,2
142388,1
10820,2
95718,1
69450,1
38360,1
95758,1
69465,1
95752,3
13067,1
94427,1
95754,1
70450,1
101806,1
101809,1
83772,1
69464,1
154374,1
104099,2
129375,1
37020,4
39683,1
39685,1
37022,1
13078,4
128048,1
38354,1
37024,1
71795,1
25058,1
40675,4
95740,1
104095,2
10802,3
10801,3
10806,1
38357,1
154380,2
153050,1
154382,1
154384,1
155651,2
95779,1
68158,1
37013,1
95776,1
131685,1
81137,1
100539,1
141000,1
142338,1
101861,1
83794,1
37018,1
124506,1
112515,1
53908,1
113844,1
68168,2
113842,1
38331,1
40651,1
94438,1
155645,2
70484,1
94431,1
100549,1
142340,1
82455,2
27695,2
38335,1
141018,6
100541,6
82450,1
82452,2
100545,2
100546,1
100547,2
113830,1
38323,2
25006,7
70494,1
94464,1
9284,1
141026,1
81158,1
38325,1
53920,1
53926,1
53924,1
155663,1
53928,1
153003,1
155667,2
9292,1
25014,2
155669,1
142370,2
113827,1
41967,2
113826,1
143697,4
26344,1
25013,1
13036,1
101853,1
137746,1
125761,2
124431,2
125762,2
149730,2
22992,1
125760,3
83904,1
57623,2
149728,1
57625,1
34981,1
125753,1
112451,2
111121,1
100455,1
86187,3
32328,1
57627,1
32326,1
71932,1
100470,1
136424,1
45629,1
98154,1
98153,1
45628,1
98155,2
125747,1
34974,1
125745,1
150720,1
101794,2
101796,1
136432,1
100466,1
71926,1
34978,1
5704,2
5705,1
112427,1
19326,2
19325,1
71942,1
135102,2
71940,2
125740,4
45615,1
32302,2
100438,1
32300,1
32308,1
71938,1
57648,1
137770,2
46932,2
22988,2
70621,1
71952,1
113744,1
112412,1
18001,1
137777,2
148433,2
68307,1
112418,1
46935,1
34954,1
56326,1
150742,1
148426,1
137785,1
100444,1
101777,1
137781,1
21622,2
95933,1
154287,1
111157,1
71960,3
124471,1
21624,1
4408,1
49193,1
57669,1
125798,2
124467,1
124465,1
34949,1
154294,2
33616,1
154295,2
70644,1
71971,2
57671,1
82605,1
20303,4
82613,1
57679,1
34930,1
125789,1
55017,1
125786,1
98191,2
111154,2
154281,1
34937,2
4414,1
33607,1
34936,1
34934,2
49185,2
68335,1
68333,2
112469,4
125781,1
83969,1
37190,1
125780,1
37191,2
34921,1
149703,2
49172,1
83975,2
149702,2
68331,1
49175,1
149709,1
34922,1
22946,2
137737,2
111124,5
111122,2
37189,1
125772,1
137739,1
83957,1
82629,2
57699,1
149710,3
125765,2
3102,2
57698,1
94607,2
5767,1
137740,1
34913,3
64792,1
62132,1
44388,1
62134,1
63465,1
31072,1
123185,1
160122,1
147150,1
147156,2
147154,1
50152,1
76783,1
86108,2
88769,1
3114,1
150796,1
3113,1
86106,1
15822,1
148490,3
44374,2
74126,1
147164,1
148497,1
119903,1
27811,1
148499,1
147167,1
27815,3
148495,1
132907,1
147158,2
124499,1
87422,3
87420,3
135184,1
62153,4
98106,1
111178,1
124494,1
147173,1
147172,1
147176,2
123156,1
5797,1
88786,1
159163,1
87452,4
86122,2
4482,1
45684,2
4484,1
147182,1
75478,1
75477,1
75476,2
147184,1
123154,1
147183,1
147189,2
123151,2
75472,1
31046,1
31049,2
76793,2
31048,2
124479,1
88776,1
58903,2
159156,2
135126,1
31036,1
86147,1
120947,1
120948,1
86143,1
159103,5
86141,1
105307,1
58915,1
62187,1
107985,1
62189,1
107983,2
18062,2
147124,2
118618,1
147121,1
98111,1
147115,2
32354,1
147119,1
150761,1
86137,3
19368,1
86161,1
21685,1
19369,1
19364,1
135146,1
160102,1
21683,1
149795,2
149796,1
98143,3
44328,1
98145,4
147128,1
150778,1
31016,1
86169,2
86167,2
150771,1
159124,1
86163,1
33679,1
62192,1
3191,2
159104,1
21697,1
159105,3
21695,1
20363,1
18045,2
147142,1
98135,1
98137,1
46978,3
20369,1
3193,1
149798,1
32332,2
33663,1
32330,2
120913,3
86158,1
150784,1
86157,1
86154,1
87485,1
120910,2
32337,1
32338,1
33669,1
93279,2
14452,1
40740,1
39750,1
39753,1
119878,3
119879,1
93273,1
119887,1
118556,1
14456,1
107888,4
51402,1
38429,2
81292,1
132862,1
118536,1
120852,1
159095,1
159093,3
38412,1
120859,1
107899,1
39748,1
120854,2
51418,1
76719,1
107871,2
105213,4
39730,5
27744,1
130219,1
63407,1
107869,1
15765,3
120844,1
14437,1
106550,1
106554,1
132885,2
63412,1
27755,1
27756,1
160099,1
131559,1
119845,1
160095,1
52763,2
50100,1
52766,1
143539,1
52767,1
143537,1
51435,1
64751,1
63423,1
147074,1
147077,1
118595,1
76740,1
52771,1
52772,2
15743,1
39712,4
50117,2
39714,1
15745,3
118591,4
9315,1
160036,1
129237,1
27735,4
88719,1
88717,4
120896,1
88715,1
117256,1
50120,2
50123,1
88712,1
144803,5
88710,1
76737,1
27708,1
147090,3
129220,1
27709,1
9323,1
156801,1
129227,1
147098,1
160065,1
75421,3
156807,6
118574,2
87418,1
118579,1
88743,2
76768,1
51469,3
144813,1
62121,1
63453,1
129216,1
118562,1
32298,2
118568,1
144826,2
144824,1
118560,1
120879,1
68236,5
94522,2
70555,2
68234,1
68238,2
143590,2
82545,3
56258,1
142253,1
142254,3
83872,1
83871,1
8009,1
34903,4
34901,2
34900,2
25180,1
95844,2
156894,2
94512,2
94511,1
129276,1
130285,1
8023,1
38497,1
94515,1
22926,1
94514,2
71893,1
94513,2
71891,1
83859,2
22920,1
117296,1
143595,1
10947,1
83861,1
10946,1
10948,2
94509,1
101713,1
68258,1
68257,1
69586,1
37155,1
105293,1
105291,1
82564,3
82566,2
154271,2
49131,2
117284,2
22901,3
8044,2
68267,1
154256,1
154257,1
40795,1
13199,5
129258,1
154258,1
40799,1
142295,1
129252,2
117274,4
117276,3
83889,1
142289,1
49125,1
68260,2
69590,2
49123,1
95859,2
113736,2
130231,1
132894,1
112405,1
8058,1
13162,1
113734,2
112403,1
131561,2
37131,1
113732,1
154202,2
13163,3
154204,1
37135,1
94568,1
8050,3
101748,1
125711,2
142217,1
37137,1
49110,1
113721,1
155528,3
113728,3
113726,3
10902,2
142226,1
82570,2
142229,1
100424,1
8079,1
14470,1
130254,1
156885,1
155554,1
130252,1
156884,1
130257,1
40761,1
130256,2
26456,1
25126,1
93252,1
101729,1
27785,1
27783,2
38445,1
81274,1
156892,1
93247,2
130264,1
93246,1
154210,1
156874,1
93249,2
93248,2
94570,1
154218,1
26466,3
40752,1
101736,2
27790,1
101739,1
27795,2
13158,1
37104,1
13156,1
37109,2
18135,1
45754,1
69720,1
44422,1
21784,1
5816,1
103848,1
33774,1
5818,1
57745,1
32441,1
33772,1
127810,1
56411,1
5810,2
5812,1
31118,1
21798,2
44412,1
155045,1
44414,1
45744,1
139812,2
20468,1
143085,1
5829,2
57752,4
5820,1
155051,4
57758,1
156383,1
70716,1
44400,1
94702,1
19440,1
94700,1
69748,1
143097,1
45736,1
143095,2
143096,1
82721,5
82722,1
57761,1
5834,1
70725,1
4504,3
118098,2
70727,2
68422,1
69758,1
98296,1
115803,2
20446,2
33744,1
82712,2
143099,3
4511,3
155070,1
140823,1
118087,1
102505,2
33746,1
70754,1
21742,1
70756,6
156346,1
21740,1
68438,1
94725,2
68436,1
5861,1
69766,2
94722,1
45718,1
114545,1
20418,5
67109,1
45714,1
21746,3
82738,2
144360,1
82744,2
115882,1
102555,1
101226,1
131050,1
5859,1
101229,1
102570,2
113205,2
67117,1
21750,1
69778,3
5872,1
132389,1
45708,1
82733,1
144365,1
3205,1
82735,1
3202,1
126512,1
114542,1
94704,1
5867,1
155010,1
67122,1
131065,2
67129,1
131069,1
69788,1
3221,1
101205,1
69782,2
131073,1
156375,2
68450,2
103869,1
101207,1
155023,2
156357,1
155026,1
156356,1
5892,2
5893,1
5894,1
68468,2
5895,1
3233,1
3231,3
70780,1
144389,3
144387,2
79103,2
4555,2
102545,1
67131,1
68462,2
102546,1
102548,1
63581,1
138558,2
43178,1
139888,5
114589,1
126572,1
50271,1
151527,1
50272,1
151522,1
86227,1
5896,1
113265,2
87552,1
62261,5
101283,1
43165,1
137236,1
27932,1
3254,4
31180,1
99520,2
74240,1
14629,1
76890,1
76892,1
39907,1
76893,2
50289,1
15957,5
88871,1
39904,1
138571,1
87570,4
101251,1
99559,1
62275,1
101253,2
3266,1
62279,3
98224,1
75584,2
98220,1
99553,2
15926,4
151549,1
3258,1
3256,2
140896,1
44483,4
138585,4
140898,1
101247,2
15924,2
15922,1
87571,2
62283,1
43142,2
98216,5
99549,1
99543,3
31161,1
99545,1
3273,2
75592,2
126537,1
152889,5
3269,1
152887,1
32495,1
101255,1
102586,3
152884,1
43140,1
138596,1
87565,1
14603,2
15932,1
62281,2
138518,2
44466,2
125281,1
138516,1
138514,1
99579,4
125283,1
15908,2
139852,1
138521,1
57709,1
86267,1
15902,1
86264,1
87595,2
57705,4
86262,1
138527,1
138528,1
43122,1
45785,1
138523,1
113289,1
138524,1
98234,1
125276,1
125273,1
74285,2
98230,1
74283,1
98232,3
152827,4
113290,1
31148,1
31143,1
139861,1
138531,1
137201,1
155096,1
140846,1
20477,6
18159,1
86281,3
101297,1
19483,1
74298,1
43117,1
99594,1
99597,1
151505,1
99592,1
151501,2
139871,2
86271,1
69714,1
18161,2
99589,3
99583,2
99580,1
31128,1
86274,1
40861,1
134917,1
92062,1
40869,1
110946,1
92063,2
40867,1
110944,1
88806,1
137194,4
27883,2
150154,1
150155,1
80087,2
151484,3
51526,1
52859,2
150150,2
76828,1
14580,1
76808,2
76809,1
38531,2
63510,3
25234,2
92051,1
25237,4
149185,1
52861,1
38533,1
151498,2
50204,2
52863,1
51535,1
39866,2
76814,3
146909,1
76816,1
151492,1
150182,3
25209,2
149194,2
75505,1
14552,1
64852,2
64851,1
149191,1
14550,1
64854,4
25202,2
64853,6
92082,1
125185,2
64857,4
133604,1
133605,2
88819,1
26538,1
25207,1
88827,1
76840,1
25200,1
76842,1
15886,2
88820,1
146914,1
52874,3
150176,1
76846,1
146913,1
150177,1
109923,1
150173,1
108613,1
92070,1
64866,1
62207,3
62208,3
25211,2
76831,1
80094,2
146925,1
76837,1
26518,2
108667,1
75527,1
9426,1
62212,1
64873,1
62214,1
62216,4
64877,1
27842,1
62217,1
27846,1
88845,4
150114,1
51563,1
15865,1
76865,1
15863,1
14532,1
76868,1
9436,1
62220,2
62221,1
63552,1
8103,1
62224,1
62227,4
27853,2
62228,4
40812,1
122952,1
138492,1
27850,1
151458,1
151457,3
150126,1
137166,1
76857,1
14549,1
122957,1
63566,1
27822,1
76882,2
76883,2
76884,4
51588,5
9438,1
151463,1
8121,1
110950,1
44396,1
44398,1
62247,1
26506,1
51593,1
14528,1
14522,5
88853,1
76878,3
39801,1
76879,1
14526,1
122934,3
88850,1
14524,1
44390,1
131000,1
158962,1
107378,2
134995,3
56372,1
107372,2
118035,1
81336,6
146971,1
79018,1
95969,1
107386,1
37287,1
8147,1
93303,2
158958,1
146990,1
8140,2
121665,1
146982,1
146989,1
122991,4
118029,1
146986,1
82654,1
158960,1
67031,1
93335,2
157655,1
92001,2
108689,1
157653,3
37274,2
93332,1
93339,1
92008,3
107358,1
93337,1
70692,1
9483,1
8150,3
146995,1
119342,1
79037,1
122983,2
82680,1
121658,2
156331,1
158972,1
132369,1
156317,1
107368,2
8160,2
79022,2
81347,1
79027,1
79029,1
49243,2
132373,1
106088,1
8177,1
49239,1
13287,1
49238,2
37256,1
55083,4
8174,1
81376,1
26596,1
118072,2
13288,1
81370,1
93346,4
133632,1
93344,1
52817,1
49227,1
93348,2
132305,1
120383,1
158919,1
79044,1
5904,1
145613,1
145612,1
107396,1
134977,1
52828,1
8192,1
107390,1
8191,2
134979,2
107392,1
145621,1
64809,1
121695,4
81394,2
13266,2
49211,1
67082,3
81396,1
52837,1
81390,2
76806,1
106078,2
94697,1
13276,1
79066,1
146962,2
146967,2
81382,1
67094,2
39886,1
146969,2
51512,1
5923,1
51516,4
19588,2
115717,1
20576,1
70830,1
132298,1
115719,1
115711,1
19581,2
115715,1
55201,1
55200,1
4608,1
33894,1
55203,1
103726,4
5935,4
5936,3
156275,1
19599,1
19598,2
20584,1
18266,1
19592,2
82805,2
33886,1
98392,3
55214,1
98390,1
32550,1
5940,1
5941,2
5945,4
4615,1
5947,1
32558,1
4616,1
44524,1
21884,1
21882,4
21881,1
139703,1
18232,1
21880,3
69865,1
94821,1
139701,2
55223,1
103705,2
103709,1
31210,1
120287,1
55224,2
5951,2
32548,1
103702,1
19577,1
18245,2
19576,1
67213,1
140709,1
81501,1
81503,1
56569,1
3303,1
56563,1
4632,1
5964,3
103713,2
67221,1
102440,2
5981,1
19542,3
19541,1
115753,2
56570,1
55241,15
144242,2
114427,1
79212,1
126408,1
80201,1
79211,1
126406,1
79213,1
55242,1
80205,1
79216,1
115762,1
114431,1
79218,1
3311,1
102437,1
19547,2
5978,1
45820,1
133599,1
20543,1
20542,2
45822,2
18226,1
4660,2
93503,1
102453,1
19552,2
102452,2
126400,1
3331,1
21877,1
79200,1
145579,1
103775,1
158883,5
102447,1
18228,3
101117,2
19558,1
5989,2
102449,1
157550,1
70899,1
93536,2
94866,1
127720,1
115731,1
145594,3
144264,1
79236,3
127715,3
145586,3
3337,1
127714,2
80227,1
79239,1
114410,1
32509,2
156250,1
5999,1
102415,1
132284,1
68572,1
68570,2
157583,1
48085,1
67240,1
36093,4
93520,1
2021,2
21854,1
55278,1
80211,2
81545,1
2018,1
81547,1
2017,1
79227,1
2016,1
127701,2
79229,1
80214,1
55279,1
80213,1
81543,2
103754,1
93516,1
19537,3
18205,1
103756,1
67250,1
62370,1
137108,1
138437,4
62374,1
73028,1
74359,1
101155,3
125124,1
99653,1
99650,1
75680,6
151409,3
151408,2
38708,1
113145,1
138445,2
140755,1
38701,1
14734,3
43291,2
62384,2
139779,1
98316,2
99646,1
98318,2
137118,1
43288,1
74367,1
26722,1
75694,2
73032,1
3370,1
26726,1
14749,1
151414,1
151412,1
85002,1
151411,2
139786,2
113133,2
151410,2
85004,1
139784,1
113132,1
88995,1
88994,1
113130,2
62395,1
62399,1
139790,2
14718,1
14715,1
14719,2
43271,1
102458,1
139791,1
139792,3
43269,1
138468,1
14728,1
150108,2
14727,1
85028,1
140783,1
126412,1
151434,1
103797,1
43260,1
85026,1
150100,1
152760,1
87684,1
57814,1
137142,1
61082,1
139729,5
126490,2
85050,1
101197,2
69801,1
101199,2
74399,1
98363,1
74396,1
126494,1
74394,1
109909,1
31273,1
85059,1
109907,3
109908,1
140712,1
139730,1
43251,1
109901,1
61085,2
61083,1
70800,1
138407,1
138403,1
126488,2
98355,1
126486,3
126484,2
43249,1
69819,1
126482,1
125151,2
14706,1
73072,1
14704,2
14705,1
56508,1
140727,1
2092,1
18279,1
139746,1
43231,1
138413,1
101177,1
126477,1
125145,1
2098,1
2096,1
125137,1
45891,1
140735,1
85077,2
44557,1
138426,1
45881,2
113146,3
45883,2
125135,1
68507,1
45889,2
98376,1
114480,1
98371,1
126459,1
114484,1
31240,2
114485,1
31242,2
140741,1
56527,1
140747,1
14690,1
14691,2
125083,1
149051,1
75603,1
39993,1
39995,1
14692,1
14693,1
25349,1
63626,1
63628,1
63618,1
64949,1
14698,1
37334,3
12035,1
150036,1
51645,3
37336,1
38668,1
51647,1
76946,1
122804,1
52977,1
76928,1
109842,2
64960,1
49305,1
75613,2
38652,1
134808,2
25358,1
134809,1
24027,1
92170,1
110813,1
113090,1
24022,1
76931,1
52989,1
134811,1
9524,1
75624,2
75621,1
26653,1
64976,3
63647,1
40968,1
134814,2
134816,1
27989,1
87619,1
137092,1
87617,1
87614,2
87615,1
88942,1
39974,1
113084,1
126380,3
74306,1
8205,1
14684,1
75632,1
63656,3
126384,3
40956,1
62329,1
113070,1
88938,2
40948,2
88937,2
88933,1
88931,1
14688,1
37303,1
151393,3
64991,1
74318,1
64993,1
74316,2
110860,1
153994,1
8213,2
64994,1
153997,3
63666,1
27962,1
25303,1
25302,2
75640,1
25305,1
40943,1
51681,1
122843,1
88969,1
27960,1
88968,1
88967,1
151326,1
51684,1
38623,1
39954,2
88961,1
15983,1
121515,2
88960,2
39956,1
139693,1
99608,2
63674,1
109884,1
75653,1
99600,3
122830,1
122833,2
50361,2
50360,3
51694,1
51693,1
87626,2
87623,1
40929,1
87621,2
15997,1
150003,3
38614,1
39945,1
39947,1
98309,2
149030,1
108525,1
98305,1
43199,2
63687,2
63688,3
99631,1
63689,3
98302,1
8230,1
138381,1
86329,1
140695,1
86325,3
122829,1
86322,1
15961,1
138385,3
138383,1
8242,2
43188,3
99626,3
75677,1
62366,1
75676,2
149046,1
99622,2
27958,1
149045,1
86318,1
13319,1
86316,1
15975,1
87641,2
137069,1
137063,1
8255,1
158842,1
94764,1
92101,1
134871,1
133540,1
67149,2
56493,1
122891,1
107252,3
8252,1
24093,1
121554,1
122887,1
68470,1
146859,1
121559,3
67143,2
8266,1
68487,6
94758,1
134882,2
132227,1
144202,1
55178,1
119236,1
81444,1
52902,1
37393,1
52904,1
132231,12
133562,1
158869,2
93458,1
92127,1
158867,1
55182,1
92121,1
94781,2
12090,2
146873,1
145542,1
144211,1
145546,1
36069,2
121537,2
158871,1
92113,1
110873,1
52916,2
145560,1
55199,1
119210,3
55198,1
81466,1
36058,1
48033,2
48032,3
80130,1
48030,2
52928,1
93476,1
107298,1
79171,1
24057,1
25381,1
80167,1
150075,1
48021,1
51606,1
133513,4
48019,1
51608,1
37365,2
48015,1
12087,1
25398,1
25397,1
67193,1
48014,1
67191,1
49343,2
81484,1
150089,4
48010,1
67195,1
80150,1
81480,1
52949,1
12050,1
38683,2
12052,1
48004,1
64933,1
133528,1
121575,1
24034,1
25364,1
145508,1
38688,1
76923,1
12058,1
51622,2
12060,1
134865,1
76909,2
38672,1
37344,1
64942,1
92150,2
64944,1
121571,1
64943,1
158816,1
107285,3
93485,1
93483,1
25370,1
145510,1
145514,1
25376,1
134870,1
76913,1
120238,1
20693,4
17043,1
18376,2
17045,1
32680,1
67309,1
81609,1
82936,1
114748,2
82941,1
4728,3
32688,1
55320,1
31356,1
57981,1
31350,1
30022,1
114750,1
29026,1
32682,1
4726,2
67316,1
69977,1
67313,2
45982,5
67319,1
18380,1
114734,1
32677,1
56667,2
55337,2
100100,1
70959,1
100101,1
137400,1
56669,1
100106,1
3407,1
17024,1
70976,4
45976,1
43314,2
67321,1
17020,1
70970,2
67326,1
20672,1
67325,3
67328,1
67329,4
56677,1
3416,1
151703,1
56678,1
151701,1
56673,1
68650,1
102736,1
70968,2
33999,1
17037,1
68663,1
137418,2
4760,3
68667,1
20680,1
82949,1
56680,1
56681,1
56682,4
82945,4
56683,1
55356,1
102740,1
67330,1
20654,1
70996,1
131288,1
19667,1
66017,2
19661,1
21981,1
93634,1
70994,1
66019,2
80316,1
20658,2
54031,2
21988,1
78002,1
80321,2
54034,1
31313,1
80326,2
81652,1
54036,1
100135,1
156591,1
112130,1
102797,1
70988,1
155264,3
112119,1
93621,1
155243,1
68684,1
93625,1
100151,1
21990,1
93623,1
125431,1
2121,1
126761,1
125430,1
55371,1
81639,1
125429,1
31307,1
93617,2
100149,1
31303,1
4779,1
93619,1
19643,4
18312,2
66033,1
4790,1
92321,4
67365,1
112103,2
19641,1
55380,5
114764,2
126750,1
79351,1
93650,1
114768,1
112109,1
80344,1
79355,1
2128,1
2127,1
80348,1
80346,1
92319,2
68694,1
68692,1
19649,1
92311,2
19653,1
66047,6
138704,1
100131,1
66049,3
93644,1
114752,2
114756,1
21977,1
33941,1
82996,2
48192,2
125404,1
78014,2
81663,1
101453,2
100123,1
33946,2
66040,1
33944,1
19659,1
100180,4
100182,1
148122,1
26830,3
149454,1
26831,1
99771,4
148116,3
42082,1
100177,1
85133,2
100178,2
150432,1
61166,1
85136,1
42084,1
61164,1
85130,1
61163,3
86463,1
61161,1
108910,1
112156,1
3497,1
30092,1
125473,1
151779,1
13539,1
124136,1
125467,2
3487,1
137486,1
61177,1
12201,1
112163,2
14862,2
136152,1
61171,1
149470,1
69901,1
97139,1
2177,1
148145,1
30081,2
125465,3
2175,1
97137,1
149474,2
148143,3
74491,1
14836,1
14837,1
151787,2
100155,1
137497,1
85153,1
100176,2
126782,6
125452,5
124118,1
57933,1
13517,1
2179,1
100167,1
151793,1
151792,1
17088,1
69926,1
17080,2
124193,2
56610,1
14817,1
57943,2
151725,1
30069,3
138762,1
136101,1
56617,1
136108,1
43362,4
136104,2
107620,1
68607,1
97141,1
97143,1
17092,1
68608,1
57952,2
57955,4
29076,3
31389,1
29071,1
136112,1
42030,1
42025,1
85191,1
85194,2
43358,1
69945,1
94900,1
17061,1
69947,1
149434,1
17063,1
97172,1
30042,1
149426,1
56638,2
136120,1
56639,1
137456,1
17076,2
17071,2
148112,1
98498,1
17073,1
98495,2
124163,1
98497,2
148110,3
55311,2
150429,1
56646,1
149435,4
151753,3
44670,1
137466,3
137465,2
137460,1
137462,1
138790,1
70936,1
13481,3
107535,1
13485,1
13483,1
24134,1
62412,1
63748,1
12156,1
48102,7
107527,1
12158,1
37458,1
108856,3
107529,3
74408,1
75739,1
74407,1
74406,4
148094,1
12160,2
148095,1
132502,1
24145,1
25477,1
132505,1
132503,8
63757,3
87704,1
87702,1
9627,1
38778,1
106205,1
121825,1
108844,1
38760,1
107512,1
38761,1
132511,2
107510,1
63764,2
75741,3
62435,2
24114,1
132514,1
86406,3
145823,2
51781,1
119503,1
51785,1
49410,1
145825,2
121818,2
12137,2
74409,2
107507,1
107520,1
99705,2
74428,1
107524,1
121808,1
62441,1
108850,6
133850,1
37421,1
108851,1
62443,1
26789,1
24121,3
108849,3
121804,1
13476,1
38757,4
37428,1
108848,1
63781,1
99734,3
38741,2
99736,1
26753,1
25423,1
26756,1
9660,1
149375,1
118233,1
119565,1
121876,1
119563,1
118238,2
119569,1
119567,1
26750,3
137398,4
37413,1
38748,2
137396,2
148050,1
14781,1
8346,3
118219,1
75771,2
121863,1
61139,1
24100,1
14785,2
38737,1
120537,1
108886,1
108883,3
108884,4
75785,1
133802,1
50491,2
118211,1
85115,1
118213,1
86446,4
85117,1
106219,3
85111,1
85113,1
13426,1
86440,1
150372,1
25418,1
14760,2
26741,1
74463,1
75791,2
26748,1
119532,1
38718,1
121843,1
118205,3
86436,1
118203,1
121848,1
13434,1
136099,1
120514,2
136095,1
132574,1
131243,1
92221,2
156543,1
156547,2
21946,2
145892,1
80249,1
45909,1
145886,1
33939,1
67263,1
33934,1
20621,1
19631,1
21950,1
36190,1
156532,1
132588,1
33919,1
156538,1
21955,9
143233,1
81566,1
120571,8
80237,1
81563,1
81564,1
120573,1
118268,1
81565,1
118269,1
33928,1
156563,1
8399,1
156566,2
155237,1
156567,3
8391,1
21925,3
21923,1
120565,1
118254,1
51700,1
120569,3
156553,2
94895,7
155226,3
156557,1
94898,1
21935,1
79263,1
21933,1
118242,1
119573,1
80253,2
118248,1
121880,1
120550,1
120552,3
19618,3
80252,1
80251,2
131283,1
48150,2
19616,1
51717,1
51716,1
114707,1
12193,5
12195,2
36165,1
79293,1
93595,1
36162,5
79295,1
36161,3
79298,1
79299,1
24176,3
37484,1
133870,2
48139,1
133878,1
93583,1
93581,1
145851,2
145853,1
48133,1
48130,2
50403,1
132557,2
131226,1
156524,1
131225,1
156526,2
156528,1
