id,from,to,x,y,wkt,count
41899,26752240,1803835379,4594225.9272602815,5822943.958108694,"LINESTRING (4594214.202796603 5822938.5511600915, 4594237.65172396 5822949.365057297)",3240
41900,262476527,1803835380,4595189.465992068,5822789.463439876,"LINESTRING (4595197.661417725 5822772.948211653, 4595181.270566411 5822805.978668098)",5760
41901,1803835380,262476527,4595189.465992068,5822789.463439876,"LINESTRING (4595181.270566411 5822805.978668098, 4595197.661417725 5822772.948211653)",5270
41902,51414512,51414522,4594134.0422757175,5822992.037119094,"LINESTRING (4594169.821180622 5822940.336142103, 4594098.263370812 5823043.738096086)",3800
41903,51414522,51414512,4594134.0422757175,5822992.037119094,"LINESTRING (4594098.263370812 5823043.738096086, 4594169.821180622 5822940.336142103)",4390
41957,1566942204,1166137168,4596166.410463518,5822008.528068954,"LINESTRING (4596174.277464072 5822002.582524975, 4596158.543462965 5822014.473612933)",6320
42005,27177938,27177936,4591136.454909526,5825616.11330688,"LINESTRING (4591140.214130943 5825621.359146002, 4591132.695688108 5825610.867467757)",380
42006,27177936,27177938,4591136.454909526,5825616.11330688,"LINESTRING (4591132.695688108 5825610.867467757, 4591140.214130943 5825621.359146002)",420
42025,3814096625,21537087,4591388.6061319,5825398.072870823,"LINESTRING (4591433.766730798 5825356.328897399, 4591343.445533003 5825439.816844245)",6680
42274,26703653,26703654,4591860.6174107315,5820467.543041155,"LINESTRING (4591862.440038361 5820459.613057356, 4591858.794783102 5820475.473024954)",14260
42281,20246266,26874404,4591916.514785659,5820116.543833677,"LINESTRING (4591917.37253731 5820108.284123459, 4591915.657034007 5820124.8035438955)",9970
42282,20246264,1477042949,4592119.481893635,5820182.913035503,"LINESTRING (4592185.43348081 5820199.957529268, 4592053.53030646 5820165.868541736)",9370
42287,617475605,1662900703,4591851.705015914,5820395.303878772,"LINESTRING (4591855.248814639 5820410.246624774, 4591848.161217188 5820380.36113277)",1900
42290,26703655,26703656,4591846.8046733085,5820465.308616282,"LINESTRING (4591845.272226856 5820473.338651156, 4591848.33711976 5820457.278581408)",9780
42291,20246266,26745282,4591908.452446576,5820100.247471293,"LINESTRING (4591917.37253731 5820108.284123459, 4591899.532355843 5820092.210819129)",6330
42292,617475603,3149352805,4591877.745870542,5820371.27038534,"LINESTRING (4591879.993716785 5820355.690349376, 4591875.498024298 5820386.850421303)",9970
42319,280979719,4394604348,4590413.120688409,5826253.412402116,"LINESTRING (4590398.9123190455 5826265.750106939, 4590427.329057771 5826241.074697293)",10660
4234,4237649442,25662552,4593802.709716606,5821249.963700548,"LINESTRING (4593764.865015555 5821245.588709874, 4593840.554417657 5821254.338691222)",190
42350,247601437,29192953,4594808.071972025,5821729.720857234,"LINESTRING (4594840.396387659 5821692.628355652, 4594775.74755639 5821766.813358815)",630
42361,540636326,29194699,4595460.146159682,5821120.875087544,"LINESTRING (4595508.943847679 5821064.945159682, 4595411.348471685 5821176.805015406)",1010
42362,29194699,540636326,4595460.146159682,5821120.875087544,"LINESTRING (4595411.348471685 5821176.805015406, 4595508.943847679 5821064.945159682)",930
42363,29194699,262479941,4595359.544525864,5821235.19304495,"LINESTRING (4595411.348471685 5821176.805015406, 4595307.740580043 5821293.581074495)",950
42364,262479941,29194699,4595359.544525864,5821235.19304495,"LINESTRING (4595307.740580043 5821293.581074495, 4595411.348471685 5821176.805015406)",800
42388,25664680,1864428522,4594359.291758752,5821547.941017289,"LINESTRING (4594358.016640982 5821528.2868878115, 4594360.566876523 5821567.595146765)",1580
42431,540626651,540626658,4595375.53211965,5820904.943466214,"LINESTRING (4595362.752666736 5820923.027821773, 4595388.311572566 5820886.859110656)",20
42432,540626658,540626651,4595375.53211965,5820904.943466214,"LINESTRING (4595388.311572566 5820886.859110656, 4595362.752666736 5820923.027821773)",20
42451,26916065,26704083,4591388.766112382,5819870.202800373,"LINESTRING (4591386.165748167 5819863.765271178, 4591391.366476595 5819876.640329568)",190
42452,26704083,26916065,4591388.766112382,5819870.202800373,"LINESTRING (4591391.366476595 5819876.640329568, 4591386.165748167 5819863.765271178)",140
42529,21487242,25662562,4594274.860384425,5821343.08740714,"LINESTRING (4594377.06661461 5821356.6678957995, 4594172.654154241 5821329.506918481)",7700
4256,2286929312,20246266,4591957.434481522,5820124.785360906,"LINESTRING (4591997.496425735 5820141.286598355, 4591917.37253731 5820108.284123459)",9370
4257,1477042949,2286929312,4592025.513366098,5820153.577570045,"LINESTRING (4592053.53030646 5820165.868541736, 4591997.496425735 5820141.286598355)",9370
42580,27200060,27200054,4594529.421613051,5825524.921988405,"LINESTRING (4594534.739291029 5825576.305740571, 4594524.103935072 5825473.538236239)",1180
42581,27200054,27200060,4594529.421613051,5825524.921988405,"LINESTRING (4594524.103935072 5825473.538236239, 4594534.739291029 5825576.305740571)",1090
42582,27200054,27200049,4594522.64029132,5825459.735217633,"LINESTRING (4594524.103935072 5825473.538236239, 4594521.176647568 5825445.932199026)",610
42583,27200049,27200054,4594522.64029132,5825459.735217633,"LINESTRING (4594521.176647568 5825445.932199026, 4594524.103935072 5825473.538236239)",500
42584,27200049,27200066,4594517.485301739,5825416.780890502,"LINESTRING (4594521.176647568 5825445.932199026, 4594513.79395591 5825387.629581978)",610
42585,27200066,27200049,4594517.485301739,5825416.780890502,"LINESTRING (4594513.79395591 5825387.629581978, 4594521.176647568 5825445.932199026)",510
42586,27200066,27200043,4594508.827886492,5825344.36725211,"LINESTRING (4594513.79395591 5825387.629581978, 4594503.861817074 5825301.104922242)",630
42587,27200043,27200066,4594508.827886492,5825344.36725211,"LINESTRING (4594503.861817074 5825301.104922242, 4594513.79395591 5825387.629581978)",660
42588,27200043,27200040,4594496.497310034,5825236.201969169,"LINESTRING (4594503.861817074 5825301.104922242, 4594489.132802994 5825171.299016096)",880
42589,27200040,27200043,4594496.497310034,5825236.201969169,"LINESTRING (4594489.132802994 5825171.299016096, 4594503.861817074 5825301.104922242)",820
42590,27200040,4558800532,4594484.6992016025,5825134.87595055,"LINESTRING (4594489.132802994 5825171.299016096, 4594480.265600212 5825098.452885004)",890
42591,4558800532,27200040,4594484.6992016025,5825134.87595055,"LINESTRING (4594480.265600212 5825098.452885004, 4594489.132802994 5825171.299016096)",830
42654,3019355107,3019361265,4596874.594125455,5822067.136895377,"LINESTRING (4596853.210767872 5822072.953337776, 4596895.977483038 5822061.320452979)",12660
4273,26874404,617475603,4591897.825375396,5820240.246946636,"LINESTRING (4591915.657034007 5820124.8035438955, 4591879.993716785 5820355.690349376)",9970
4274,251154944,103553865,4591865.1734338105,5819946.142776404,"LINESTRING (4591880.303260149 5819983.848014229, 4591850.043607472 5819908.437538579)",13660
4275,103553865,26745310,4591843.143666513,5819894.055311026,"LINESTRING (4591850.043607472 5819908.437538579, 4591836.243725553 5819879.673083473)",11860
42759,2442349449,21487155,4592930.707441052,5821911.889639454,"LINESTRING (4592958.364776961 5821903.4646743685, 4592903.050105145 5821920.31460454)",5280
42779,29215060,28794517,4595806.66895736,5820893.786027325,"LINESTRING (4595716.123355718 5820839.004943882, 4595897.214559003 5820948.5671107685)",290
4278,29018852,1477042921,4592096.509280076,5820059.318880911,"LINESTRING (4592017.578633142 5820025.512862962, 4592175.439927012 5820093.12489886)",8580
42780,28794517,29215060,4595806.66895736,5820893.786027325,"LINESTRING (4595897.214559003 5820948.5671107685, 4595716.123355718 5820839.004943882)",250
42781,3463838859,31158023,4595663.81364735,5820894.73629207,"LINESTRING (4595698.14282588 5820858.011027123, 4595629.4844688205 5820931.461557018)",1350
42782,31158023,3463838859,4595663.81364735,5820894.73629207,"LINESTRING (4595629.4844688205 5820931.461557018, 4595698.14282588 5820858.011027123)",1110
42783,31158023,3352479292,4595601.069089565,5820961.852053927,"LINESTRING (4595629.4844688205 5820931.461557018, 4595572.653710311 5820992.242550836)",1350
42784,3352479292,31158023,4595601.069089565,5820961.852053927,"LINESTRING (4595572.653710311 5820992.242550836, 4595629.4844688205 5820931.461557018)",1200
4279,195414764,26868547,4591777.803451479,5819776.543012038,"LINESTRING (4591793.628925631 5819796.919115299, 4591761.977977328 5819756.166908777)",11530
42817,3206187643,3023847231,4596717.782654679,5822134.534217217,"LINESTRING (4596705.935773674 5822140.172171773, 4596729.629535684 5822128.896262661)",12920
4284,3149352805,26703653,4591868.969031329,5820423.231739329,"LINESTRING (4591875.498024298 5820386.850421303, 4591862.440038361 5820459.613057356)",9970
4291,617475605,26745282,4591877.390585241,5820251.228721952,"LINESTRING (4591855.248814639 5820410.246624774, 4591899.532355843 5820092.210819129)",5320
4292,3149352750,26822971,4591887.858912589,5819944.898059312,"LINESTRING (4591872.815932202 5819917.612840841, 4591902.901892975 5819972.183277783)",15020
42987,21487155,26807728,4592901.814111235,5821913.523565294,"LINESTRING (4592903.050105145 5821920.31460454, 4592900.578117325 5821906.732526048)",910
42988,26807728,21487155,4592901.814111235,5821913.523565294,"LINESTRING (4592900.578117325 5821906.732526048, 4592903.050105145 5821920.31460454)",810
42993,21487155,769525949,4592868.738750905,5821926.615848597,"LINESTRING (4592903.050105145 5821920.31460454, 4592834.427396663 5821932.917092654)",5180
43094,175654739,175654748,4593255.329696126,5819973.63287105,"LINESTRING (4593246.377526195 5819961.485787797, 4593264.281866057 5819985.779954305)",1470
43099,175654751,175654742,4593247.707216568,5819979.075687531,"LINESTRING (4593256.383995727 5819991.417878247, 4593239.03043741 5819966.733496815)",5230
43100,175654748,26746079,4593266.791398345,5819989.183648455,"LINESTRING (4593264.281866057 5819985.779954305, 4593269.300930631 5819992.587342605)",1470
43104,4182868861,4182868864,4593022.704810856,5820087.581944155,"LINESTRING (4593018.362500053 5820073.908737386, 4593027.047121658 5820101.255150923)",14610
43110,175654742,26870782,4593236.031314911,5819962.463431687,"LINESTRING (4593239.03043741 5819966.733496815, 4593233.032192413 5819958.193366559)",5230
43117,4182868864,26765760,4593029.366811402,5820108.406241046,"LINESTRING (4593027.047121658 5820101.255150923, 4593031.686501147 5820115.55733117)",14610
43188,21487185,21487186,4595636.587648593,5822138.097525923,"LINESTRING (4595613.872174213 5822076.583325579, 4595659.303122974 5822199.611726266)",290
43189,21487186,21487185,4595636.587648593,5822138.097525923,"LINESTRING (4595659.303122974 5822199.611726266, 4595613.872174213 5822076.583325579)",350
43249,25662710,283039340,4594546.094152376,5821054.4830174865,"LINESTRING (4594540.417200717 5821104.83613843, 4594551.771104034 5821004.129896543)",380
43250,283039340,25662710,4594546.094152376,5821054.4830174865,"LINESTRING (4594551.771104034 5821004.129896543, 4594540.417200717 5821104.83613843)",180
43251,283039340,283039342,4594557.417387571,5820956.609048594,"LINESTRING (4594551.771104034 5821004.129896543, 4594563.063671108 5820909.088200645)",280
43252,283039342,283039340,4594557.417387571,5820956.609048594,"LINESTRING (4594563.063671108 5820909.088200645, 4594551.771104034 5821004.129896543)",90
43253,283039342,283039343,4594569.526337743,5820859.740924257,"LINESTRING (4594563.063671108 5820909.088200645, 4594575.989004376 5820810.393647869)",350
43254,283039343,283039342,4594569.526337743,5820859.740924257,"LINESTRING (4594575.989004376 5820810.393647869, 4594563.063671108 5820909.088200645)",90
43260,283039343,25663142,4594581.567588446,5820759.3596801795,"LINESTRING (4594575.989004376 5820810.393647869, 4594587.146172515 5820708.325712491)",260
43261,25663142,283039343,4594581.567588446,5820759.3596801795,"LINESTRING (4594587.146172515 5820708.325712491, 4594575.989004376 5820810.393647869)",60
43262,25663142,25663747,4594593.02019926,5820661.349156024,"LINESTRING (4594587.146172515 5820708.325712491, 4594598.894226003 5820614.372599558)",310
43263,25663747,25663142,4594593.02019926,5820661.349156024,"LINESTRING (4594598.894226003 5820614.372599558, 4594587.146172515 5820708.325712491)",90
43271,25663747,25663405,4594605.007965152,5820565.013074441,"LINESTRING (4594598.894226003 5820614.372599558, 4594611.121704301 5820515.653549323)",630
43272,25663405,25663747,4594605.007965152,5820565.013074441,"LINESTRING (4594611.121704301 5820515.653549323, 4594598.894226003 5820614.372599558)",270
43281,26701256,2058454571,4594471.4764560275,5821671.196177809,"LINESTRING (4594471.8692528885 5821668.782744034, 4594471.0836591665 5821673.609611584)",140
43282,2058454571,26701256,4594471.4764560275,5821671.196177809,"LINESTRING (4594471.0836591665 5821673.609611584, 4594471.8692528885 5821668.782744034)",700
4330,5070967075,4603864606,4593568.708702268,5823334.157415235,"LINESTRING (4593553.294416398 5823353.331203773, 4593584.122988139 5823314.983626697)",7310
4331,280128382,26725940,4593129.142297968,5823880.3680585455,"LINESTRING (4593170.363430351 5823886.722746139, 4593087.921165585 5823874.013370951)",730
43312,26748159,539004266,4593590.308880571,5821989.977766987,"LINESTRING (4593606.3755277535 5822013.303418723, 4593574.242233389 5821966.65211525)",420
43313,539004266,26748159,4593590.308880571,5821989.977766987,"LINESTRING (4593574.242233389 5821966.65211525, 4593606.3755277535 5822013.303418723)",140
4334,1668619684,5070967075,4593536.869846799,5823374.951319426,"LINESTRING (4593520.445277201 5823396.571435079, 4593553.294416398 5823353.331203773)",7340
4335,5070967075,1668619684,4593536.869846799,5823374.951319426,"LINESTRING (4593553.294416398 5823353.331203773, 4593520.445277201 5823396.571435079)",60
43356,5238440049,1349668349,4595324.239166308,5820790.692756319,"LINESTRING (4595329.918932029 5820796.864045048, 4595318.559400588 5820784.521467591)",24680
43357,5238440050,283038326,4595190.379594596,5820696.962480101,"LINESTRING (4595150.527246969 5820688.7700363295, 4595230.231942224 5820705.154923872)",15270
43358,283038326,283045467,4595235.57046994,5820707.401333942,"LINESTRING (4595230.231942224 5820705.154923872, 4595240.908997655 5820709.647744012)",15240
43361,1472911017,4489578364,4595194.920610946,5821495.811844558,"LINESTRING (4595204.560850075 5821500.807663226, 4595185.280371815 5821490.816025891)",7760
43362,669878077,31160079,4595340.3370361235,5821593.608199945,"LINESTRING (4595359.470789964 5821611.634238232, 4595321.203282283 5821575.582161657)",7940
4344,4603864606,5070967075,4593568.708702268,5823334.157415235,"LINESTRING (4593584.122988139 5823314.983626697, 4593553.294416398 5823353.331203773)",30
43516,322093198,21432801,4596186.459586019,5821775.856956172,"LINESTRING (4596199.708333553 5821758.1289400235, 4596173.2108384855 5821793.58497232)",9180
43643,3189623624,677136755,4596286.1148663685,5821637.788673509,"LINESTRING (4596291.914097299 5821627.567277748, 4596280.315635439 5821648.010069269)",9140
43672,28299906,26749780,4593599.1209162995,5825220.5759387575,"LINESTRING (4593682.4650355885 5825309.642408217, 4593515.7767970115 5825131.509469298)",420
43708,26734234,26734305,4593334.910921296,5821669.322438685,"LINESTRING (4593333.920463215 5821734.898393123, 4593335.901379377 5821603.746484248)",960
43709,26734305,26734234,4593334.910921296,5821669.322438685,"LINESTRING (4593335.901379377 5821603.746484248, 4593333.920463215 5821734.898393123)",390
43714,26734209,26734224,4593191.169273645,5821732.344230714,"LINESTRING (4593150.410915989 5821731.4080294855, 4593231.9276313 5821733.280431943)",450
43715,26734254,100532362,4593406.210872518,5821745.453030508,"LINESTRING (4593459.830204711 5821737.419622869, 4593352.591540324 5821753.486438147)",270
43716,26747800,26934351,4593723.054102961,5821971.120253745,"LINESTRING (4593742.683989283 5821976.90523824, 4593703.424216639 5821965.335269249)",0
43717,3336091663,100532382,4593179.981665362,5821750.636894923,"LINESTRING (4593231.4170410605 5821751.202706404, 4593128.546289664 5821750.071083442)",0
43730,4182868866,175654758,4593004.19138797,5820089.9969038125,"LINESTRING (4593009.579952918 5820104.374482751, 4592998.802823022 5820075.619324874)",13620
43733,175654758,26746095,4592997.839283238,5820071.2711288,"LINESTRING (4592998.802823022 5820075.619324874, 4592996.875743454 5820066.922932726)",13620
43938,26750962,26756032,4592949.121538421,5824567.771855617,"LINESTRING (4592993.161002818 5824559.051662358, 4592905.082074026 5824576.492048876)",1140
43939,26756032,26750962,4592949.121538421,5824567.771855617,"LINESTRING (4592905.082074026 5824576.492048876, 4592993.161002818 5824559.051662358)",390
43940,26756032,26751017,4592867.992585692,5824586.057126224,"LINESTRING (4592905.082074026 5824576.492048876, 4592830.903097358 5824595.622203572)",1000
43941,26751017,26756032,4592867.992585692,5824586.057126224,"LINESTRING (4592830.903097358 5824595.622203572, 4592905.082074026 5824576.492048876)",380
44218,3189626128,3183716592,4596253.996297531,5821686.44124458,"LINESTRING (4596270.877009995 5821663.241385194, 4596237.115585065 5821709.641103967)",9140
44224,26754340,26703742,4592766.624578588,5822224.188036401,"LINESTRING (4592787.106389187 5822239.480007592, 4592746.142767987 5822208.896065211)",8820
44236,26724673,418084010,4592643.10894841,5822504.794726412,"LINESTRING (4592640.498247539 5822503.381837487, 4592645.71964928 5822506.207615336)",800
44237,418084010,26724673,4592643.10894841,5822504.794726412,"LINESTRING (4592645.71964928 5822506.207615336, 4592640.498247539 5822503.381837487)",670
44242,26703741,2089724327,4592820.992368121,5822236.698871392,"LINESTRING (4592801.386469608 5822227.506315515, 4592840.598266633 5822245.891427268)",11900
44243,26724669,26724666,4592681.187215196,5822483.586700048,"LINESTRING (4592685.400330564 5822527.705939642, 4592676.974099828 5822439.4674604535)",1880
44244,26724666,26724669,4592681.187215196,5822483.586700048,"LINESTRING (4592676.974099828 5822439.4674604535, 4592685.400330564 5822527.705939642)",1040
44247,4363312288,4221253809,4594271.746178295,5822374.9628166985,"LINESTRING (4594287.472978581 5822369.838922703, 4594256.019378011 5822380.086710693)",780
44252,418084014,3288983751,4592734.280837578,5822331.351398112,"LINESTRING (4592701.204082246 5822394.199779623, 4592767.35759291 5822268.503016602)",2310
44253,3288983751,418084014,4592734.280837578,5822331.351398112,"LINESTRING (4592767.35759291 5822268.503016602, 4592701.204082246 5822394.199779623)",1470
44466,1349668349,29207830,4595294.067844332,5820762.79071549,"LINESTRING (4595318.559400588 5820784.521467591, 4595269.576288076 5820741.059963389)",24660
44483,1349668349,1349673594,4595323.68185348,5820780.758553125,"LINESTRING (4595318.559400588 5820784.521467591, 4595328.804306371 5820776.995638658)",500
44484,1349673594,1349668349,4595323.68185348,5820780.758553125,"LINESTRING (4595328.804306371 5820776.995638658, 4595318.559400588 5820784.521467591)",510
44506,28794167,29121894,4594283.123326581,5825231.009216977,"LINESTRING (4594277.050975221 5825237.515303149, 4594289.195677941 5825224.503130805)",870
44507,29121894,28794167,4594283.123326581,5825231.009216977,"LINESTRING (4594289.195677941 5825224.503130805, 4594277.050975221 5825237.515303149)",630
44508,29121894,28794168,4594312.645214658,5825200.883763304,"LINESTRING (4594289.195677941 5825224.503130805, 4594336.094751375 5825177.264395803)",230
44509,28794168,29121894,4594312.645214658,5825200.883763304,"LINESTRING (4594336.094751375 5825177.264395803, 4594289.195677941 5825224.503130805)",40
44510,28794168,29121875,4594387.328453053,5825122.590824533,"LINESTRING (4594336.094751375 5825177.264395803, 4594438.562154732 5825067.917253263)",40
44511,29121875,28794168,4594387.328453053,5825122.590824533,"LINESTRING (4594438.562154732 5825067.917253263, 4594336.094751375 5825177.264395803)",40
44742,267980717,1929624605,4590426.556452615,5822040.75138879,"LINESTRING (4590496.642436452 5822057.432593886, 4590356.470468779 5822024.070183693)",5370
44743,31258106,2081222265,4592317.20582166,5822029.477603182,"LINESTRING (4592379.535310878 5822020.283021003, 4592254.876332442 5822038.672185362)",11910
44756,25662916,25662710,4594475.056700382,5821097.048438806,"LINESTRING (4594409.696200047 5821089.260739183, 4594540.417200717 5821104.83613843)",990
44757,25662710,25662916,4594475.056700382,5821097.048438806,"LINESTRING (4594540.417200717 5821104.83613843, 4594409.696200047 5821089.260739183)",2320
44764,26822975,26765758,4592428.037644057,5820069.3779822625,"LINESTRING (4592375.133550645 5820091.22720151, 4592480.941737468 5820047.528763015)",8580
44767,1477042921,290148121,4592220.008229856,5820109.056308119,"LINESTRING (4592175.439927012 5820093.12489886, 4592264.576532701 5820124.987717377)",8580
448,3491205254,4690411846,4592072.1785858385,5821381.475690912,"LINESTRING (4592072.750672719 5821395.667175172, 4592071.606498958 5821367.284206654)",4850
4482,1929404763,26726176,4592469.368264632,5824384.140419159,"LINESTRING (4592446.627467969 5824376.086396381, 4592492.109061294 5824392.194441938)",440
44828,283039344,283039345,4594676.608334353,5821070.781561563,"LINESTRING (4594670.690312257 5821120.361875768, 4594682.526356448 5821021.201247357)",330
44829,283039345,283039344,4594676.608334353,5821070.781561563,"LINESTRING (4594682.526356448 5821021.201247357, 4594670.690312257 5821120.361875768)",270
44830,283039345,283039346,4594688.210209889,5820972.6794414595,"LINESTRING (4594682.526356448 5821021.201247357, 4594693.894063331 5820924.157635562)",210
44831,283039346,283039345,4594688.210209889,5820972.6794414595,"LINESTRING (4594693.894063331 5820924.157635562, 4594682.526356448 5821021.201247357)",280
44832,283039346,283039347,4594699.644227089,5820874.145563675,"LINESTRING (4594693.894063331 5820924.157635562, 4594705.394390847 5820824.133491787)",180
44833,283039347,283039346,4594699.644227089,5820874.145563675,"LINESTRING (4594705.394390847 5820824.133491787, 4594693.894063331 5820924.157635562)",200
44834,283039347,25663150,4594711.371852492,5820775.372502109,"LINESTRING (4594705.394390847 5820824.133491787, 4594717.349314137 5820726.611512431)",180
44835,25663150,283039347,4594711.371852492,5820775.372502109,"LINESTRING (4594717.349314137 5820726.611512431, 4594705.394390847 5820824.133491787)",300
4484,1929404774,1929404763,4592464.3147073565,5824388.703304449,"LINESTRING (4592482.001946744 5824401.320212517, 4592446.627467969 5824376.086396381)",460
44888,29219459,3513423889,4595854.306590176,5821201.206362704,"LINESTRING (4595845.82573419 5821139.685737503, 4595862.787446163 5821262.726987904)",190
44889,3513423889,29219459,4595854.306590176,5821201.206362704,"LINESTRING (4595862.787446163 5821262.726987904, 4595845.82573419 5821139.685737503)",190
44991,21487232,2465606905,4596165.321177386,5820333.072797593,"LINESTRING (4596118.524803305 5820369.784057896, 4596212.1175514655 5820296.361537291)",2930
44992,2465606905,21487232,4596165.321177386,5820333.072797593,"LINESTRING (4596212.1175514655 5820296.361537291, 4596118.524803305 5820369.784057896)",4050
4504,3513418931,3182160756,4595928.001135137,5821596.412017146,"LINESTRING (4595961.776969036 5821630.343923884, 4595894.225301238 5821562.480110408)",8160
4507,2933662031,3513418933,4595988.782987521,5821623.487221324,"LINESTRING (4595955.860359985 5821594.040739639, 4596021.705615057 5821652.933703009)",15890
4509,3513423873,822908977,4596213.9075752,5821234.552781383,"LINESTRING (4596170.8431209875 5821234.442370443, 4596256.972029413 5821234.663192322)",10830
45094,4308915682,271649075,4592572.661518136,5823413.4237356465,"LINESTRING (4592555.9187540775 5823439.910731734, 4592589.404282194 5823386.936739559)",3520
4511,822908977,27410814,4596291.514887586,5821226.614747366,"LINESTRING (4596256.972029413 5821234.663192322, 4596326.057745759 5821218.566302411)",10830
45214,3246778035,29123671,4595955.848032223,5822182.767443793,"LINESTRING (4595980.948650484 5822216.21820163, 4595930.747413963 5822149.316685955)",7960
45306,27011990,5181544680,4591206.096540022,5821380.437011073,"LINESTRING (4591210.5087174745 5821385.806228649, 4591201.684362569 5821375.067793498)",1350
45307,5181544680,27011990,4591206.096540022,5821380.437011073,"LINESTRING (4591201.684362569 5821375.067793498, 4591210.5087174745 5821385.806228649)",1110
45406,21669023,26747947,4593733.75857134,5821944.271003729,"LINESTRING (4593746.295244841 5821947.833330613, 4593721.221897839 5821940.708676845)",3410
45407,26747947,21669023,4593733.75857134,5821944.271003729,"LINESTRING (4593721.221897839 5821940.708676845, 4593746.295244841 5821947.833330613)",3310
45684,21537087,27177935,4591292.121078296,5825485.659787927,"LINESTRING (4591343.445533003 5825439.816844245, 4591240.796623588 5825531.502731607)",5580
45685,27177935,27177938,4591190.505377265,5825576.4309388045,"LINESTRING (4591240.796623588 5825531.502731607, 4591140.214130943 5825621.359146002)",5500
45686,27177938,27177984,4591094.550446674,5825662.15021771,"LINESTRING (4591140.214130943 5825621.359146002, 4591048.886762407 5825702.941289418)",5600
45687,27177984,21537814,4591008.857262913,5825738.700949451,"LINESTRING (4591048.886762407 5825702.941289418, 4590968.82776342 5825774.460609484)",5240
45688,21537814,1262372665,4590919.190000247,5825818.808107987,"LINESTRING (4590968.82776342 5825774.460609484, 4590869.552237075 5825863.155606489)",5260
45710,21487185,27411994,4595670.393880569,5822049.335480399,"LINESTRING (4595613.872174213 5822076.583325579, 4595726.915586926 5822022.08763522)",30
45711,27411994,21487185,4595670.393880569,5822049.335480399,"LINESTRING (4595726.915586926 5822022.08763522, 4595613.872174213 5822076.583325579)",0
45864,247764615,95737823,4594184.200121235,5826928.302835007,"LINESTRING (4594173.644863982 5826930.314796084, 4594194.7553784875 5826926.290873931)",1160
45865,95737823,247764615,4594184.200121235,5826928.302835007,"LINESTRING (4594194.7553784875 5826926.290873931, 4594173.644863982 5826930.314796084)",1440
45881,27177929,29058605,4591405.637193682,5825366.389690755,"LINESTRING (4591335.327064508 5825429.491754448, 4591475.947322855 5825303.287627062)",8060
45882,29058605,27177932,4591544.295242477,5825241.903897205,"LINESTRING (4591475.947322855 5825303.287627062, 4591612.643162099 5825180.520167348)",8010
45883,27177932,311181997,4591648.839657946,5825148.506096052,"LINESTRING (4591612.643162099 5825180.520167348, 4591685.036153792 5825116.492024755)",8020
45884,311181997,409801912,4591720.546395662,5825084.398819862,"LINESTRING (4591685.036153792 5825116.492024755, 4591756.056637532 5825052.305614969)",8350
45893,900980716,28248871,4591250.958413821,5822211.203304734,"LINESTRING (4591249.926854906 5822205.713292833, 4591251.989972737 5822216.693316634)",6180
46014,26752863,1837885781,4594843.908868063,5823677.236729524,"LINESTRING (4594859.938878551 5823639.445261418, 4594827.878857575 5823715.02819763)",6110
46015,1837885779,26752863,4594839.106745273,5823674.967651781,"LINESTRING (4594818.274611996 5823710.4900421435, 4594859.938878551 5823639.445261418)",5690
46257,27411252,27411255,4595462.425626405,5822060.887204544,"LINESTRING (4595373.215672588 5822036.62042405, 4595551.63558022 5822085.1539850375)",90
46258,27411255,27411252,4595462.425626405,5822060.887204544,"LINESTRING (4595551.63558022 5822085.1539850375, 4595373.215672588 5822036.62042405)",60
46271,777364615,26823035,4592627.541200157,5819280.048883911,"LINESTRING (4592649.574652388 5819376.847149155, 4592605.507747927 5819183.250618668)",12790
46272,26823035,777364615,4592627.541200157,5819280.048883911,"LINESTRING (4592605.507747927 5819183.250618668, 4592649.574652388 5819376.847149155)",14380
46289,21487162,26748900,4594216.39060602,5822459.273534162,"LINESTRING (4594233.973154932 5822463.190161775, 4594198.808057108 5822455.356906549)",340
46290,26748900,21487162,4594216.39060602,5822459.273534162,"LINESTRING (4594198.808057108 5822455.356906549, 4594233.973154932 5822463.190161775)",450
46327,3243910627,29276213,4597081.3395685665,5820360.257928977,"LINESTRING (4597078.754318736 5820316.55572188, 4597083.924818397 5820403.960136075)",9340
46448,1131171656,26703057,4592204.596562419,5822043.625540519,"LINESTRING (4592213.388980803 5822042.889324919, 4592195.804144034 5822044.36175612)",8380
46449,26705299,4197340089,4591770.216398133,5822116.412208185,"LINESTRING (4591795.036267331 5822111.951474892, 4591745.396528935 5822120.872941478)",7180
46457,4197340090,277004595,4591633.627332921,5822139.535811689,"LINESTRING (4591661.818374962 5822134.859143889, 4591605.436290881 5822144.21247949)",6690
46458,277004595,4197340090,4591633.627332921,5822139.535811689,"LINESTRING (4591605.436290881 5822144.21247949, 4591661.818374962 5822134.859143889)",7960
46495,16541591,3784870595,4591088.574249964,5824342.269425211,"LINESTRING (4590942.278565378 5824211.560581205, 4591234.8699345505 5824472.978269216)",18540
46547,29276210,29276214,4597002.340823564,5820463.83471211,"LINESTRING (4597034.066314624 5820538.8186641475, 4596970.615332504 5820388.850760073)",110
46548,29276214,29276210,4597002.340823564,5820463.83471211,"LINESTRING (4596970.615332504 5820388.850760073, 4597034.066314624 5820538.8186641475)",30
46767,29208246,29208244,4595283.967369441,5820525.430123313,"LINESTRING (4595232.964034448 5820622.170096414, 4595334.970704434 5820428.6901502125)",360
